file,url
outputs/link_inventory.csv,https://index.statelessness.eu/
outputs/link_inventory.csv,https://intersentia.com/en/nationality-matters.html
outputs/link_inventory.csv,"https://intersentia.com/en/nationality-matters.html,Foundational"
outputs/link_inventory.csv,https://legal.un.org/ilc/texts/instruments/english/conventions/6_1_1961.pdf
outputs/link_inventory.csv,https://search.worldcat.org/title/3815547
outputs/link_inventory.csv,https://statelessnessandcitizenshipreview.com/
outputs/link_inventory.csv,https://sustainablecatalyst.com/wp-content/uploads/2026/06/statelessness-nationality-international-protection.png
outputs/link_inventory.csv,https://treaties.un.org/pages/ViewDetails.aspx?chapter=5&amp;mtdsg_no=V-4&amp;src=TREATY
outputs/link_inventory.csv,https://www.cambridge.org/core/books/nationality-and-statelessness-under-international-law/6C62F3228A58909BC0AE6C728C81A47E
outputs/link_inventory.csv,https://www.cambridge.org/core/books/nationality-and-statelessness-under-international-law/B7788E39DBDF367CF4028AE08E22E3B7
outputs/link_inventory.csv,https://www.e-elgar.com/shop/gbp/statelessness-and-citizenship-9781849800672.html
outputs/link_inventory.csv,https://www.e-elgar.com/shop/gbp/statelessness-and-citizenship-9781849800679.html
outputs/link_inventory.csv,https://www.institutesi.org/resources/solving-statelessness
outputs/link_inventory.csv,https://www.institutesi.org/resources/worlds-stateless-2020
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-elimination-all-forms-discrimination-against-women
outputs/link_inventory.csv,"https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-elimination-all-forms-discrimination-against-women,Article"
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-reduction-statelessness
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-relating-status-stateless-persons
outputs/link_inventory.csv,"https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-relating-status-stateless-persons,Defines"
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-rights-child
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/international-convention-elimination-all-forms-racial
outputs/link_inventory.csv,"https://www.ohchr.org/en/instruments-mechanisms/instruments/international-convention-elimination-all-forms-racial,Important"
outputs/link_inventory.csv,https://www.ohchr.org/en/instruments-mechanisms/instruments/international-covenant-civil-and-political-rights
outputs/link_inventory.csv,https://www.ohchr.org/en/nationality-and-statelessness
outputs/link_inventory.csv,https://www.ohchr.org/en/nationality-and-statelessness/international-standards-relating-nationality-and-statelessness
outputs/link_inventory.csv,https://www.refworld.org/policy/legalguidance/unhcr/2014/en/12245
outputs/link_inventory.csv,https://www.refworld.org/policy/opguidance/unhcr/2021/en/123548
outputs/link_inventory.csv,"https://www.refworld.org/policy/opguidance/unhcr/2021/en/123548,Practical"
outputs/link_inventory.csv,https://www.refworld.org/policy/strategy/unhcr/2024/en/148761
outputs/link_inventory.csv,https://www.un.org/en/about-us/universal-declaration-of-human-rights
outputs/link_inventory.csv,"https://www.un.org/en/about-us/universal-declaration-of-human-rights,Article"
outputs/link_inventory.csv,https://www.unhcr.org/ibelong/global-action-plan/
outputs/link_inventory.csv,"https://www.unhcr.org/ibelong/global-action-plan/,Current"
outputs/link_inventory.csv,https://www.unhcr.org/media/handbook-protection-stateless-persons
outputs/link_inventory.csv,https://www.unhcr.org/media/nationality-and-statelessness-handbook-parliamentarians-no-22
outputs/link_inventory.csv,https://www.unhcr.org/us/media/global-action-plan-end-statelessness-2014-2024
outputs/link_inventory.csv,https://www.unhcr.org/us/what-we-do/protect-human-rights/ending-statelessness/un-conventions-statelessness
outputs/link_inventory.csv,"https://www.unhcr.org/us/what-we-do/protect-human-rights/ending-statelessness/un-conventions-statelessness,UNHCR"
outputs/statelessness_research_bundle.json,https://global.oup.com/academic/product/fully-human-9780190638277
outputs/statelessness_research_bundle.json,https://intersentia.com/en/nationality-matters.html
outputs/statelessness_research_bundle.json,https://www.cambridge.org/core/books/nationality-and-statelessness-under-international-law/6C62F3228A58909BC0AE6C728C81A47E
outputs/statelessness_research_bundle.json,https://www.e-elgar.com/shop/gbp/statelessness-and-citizenship-9781849800672.html
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-elimination-all-forms-discrimination-against-women
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-reduction-statelessness
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-relating-status-stateless-persons
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/convention-rights-child
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/international-convention-elimination-all-forms-racial
outputs/statelessness_research_bundle.json,https://www.ohchr.org/en/instruments-mechanisms/instruments/international-covenant-civil-and-political-rights
outputs/statelessness_research_bundle.json,https://www.refworld.org/policy/opguidance/unhcr/2021/en/123548
outputs/statelessness_research_bundle.json,https://www.un.org/en/about-us/universal-declaration-of-human-rights
outputs/statelessness_research_bundle.json,https://www.unhcr.org/ibelong/global-action-plan/
outputs/statelessness_research_bundle.json,https://www.unhcr.org/media/handbook-protection-stateless-persons
outputs/statelessness_research_bundle.json,https://www.unhcr.org/us/what-we-do/protect-human-rights/ending-statelessness/un-conventions-statelessness
